DCA.License.Number,License.Type,License.Expiration.Date,License.Status,License.Creation.Date,Industry,Business.Name,Business.Name.2,Address.Building,Address.Street.Name,Secondary.Address.Street.Name,Address.City,Address.State,Address.ZIP,Contact.Phone.Number,Address.Borough,Borough.Code,Community.Board,Council.District,BIN,BBL,NTA,Census.Tract,Detail,Longitude,Latitude,Location,census_code,census_tract
2095581-1-DCA,Business,12/31/2023,Active,03/31/2020,Tobacco Retail Dealer,BANI FOOD CENTER CORP,BANI MINI MART,1121,GREENE AVE,,BROOKLYN,NY,11221,347-240-0504,Brooklyn,3.0,304.0,34.0,3074994.0,3032840028.0,,,,-73.9236873237634,40.6938227843854,"(40.693822784385404, -73.92368732376343)",360470395001000.0,39500
1122815-DCA,Business,12/31/2023,Active,09/12/2002,Tobacco Retail Dealer,"KHURANA, RAJIVE",7- ELEVEN,8164,LEFFERTS BLVD,,KEW GARDENS,NY,11415,7188054588,Queens,4.0,409.0,29.0,4079569.0,4033320024.0,QN60,775.0,,-73.8309234168928,40.7080570827351,"(40.70805708273513, -73.8309234168928)",360810775001000.0,77500
2090464-2-DCA,Business,12/31/2024,Active,09/12/2019,Tobacco Retail Dealer,AMEEN DELI CORP.,,1776,AMSTERDAM AVE,,NEW YORK,NY,10031,,Manhattan,1.0,109.0,7.0,1061989.0,1020790036.0,MN04,233.0,,-73.9463130446081,40.8270187484862,"(40.82701874848621, -73.94631304460808)",360610233003000.0,23300
2007480-1595-DCA,Business,12/31/2023,Active,05/05/2014,Tobacco Retail Dealer,KATONAH FOOD MARKET CORP.,,4265,KATONAH AVE,,BRONX,NY,10470,646-409-2424,Bronx,2.0,212.0,11.0,2019046.0,2033750052.0,BX62,44902.0,,-73.8671740835989,40.897422209579,"(40.89742220957901, -73.86717408359885)",360050449022002.0,44902
2105596-1-DCA,Business,12/31/2023,Active,04/27/2022,Tobacco Retail Dealer,NY1 GRILL AND DELI INC,,1983,AMSTERDAM AVE,,NEW YORK,NY,10032,9176885756,Manhattan,1.0,112.0,7.0,1062522.0,1021080073.0,,,,-73.9414617470684,40.8336256591498,"(40.8336256591498, -73.94146174706842)",360610239002000.0,23900
1370251-DCA,Business,12/31/2023,Active,09/13/2010,Tobacco Retail Dealer,"PATEL, ALKA",ALKA NEWSTAND,N/W/C,GREENWICH ST,Barclay Street,NEW YORK,NY,10007,347-645-3740,Manhattan,1.0,101.0,1.0,1001416.0,1001280002.0,,,,-74.0116981375378,40.7137552714175,"(40.71375527141754, -74.0116981375378)",360610021003005.0,2100
1187467-DCA,Business,12/31/2023,Active,01/11/2005,Tobacco Retail Dealer,"JAFRI, SYED",LUCKY NEWS STAND & LOTTO,2472,86TH ST,,BROOKLYN,NY,11214,3472606270,Brooklyn,3.0,311.0,47.0,3185635.0,3068660041.0,BK29,300.0,,-73.9877639494969,40.5982575935887,"(40.59825759358873, -73.98776394949685)",360470300003001.0,30000
1069771-DCA,Business,12/31/2023,Active,12/20/2000,Tobacco Retail Dealer,"TAVERAS, DOLORES G",,10115,MARTENSE AVE,,CORONA,NY,11368,718-760-8754,Queens,4.0,404.0,21.0,4461911.0,4019390054.0,QN25,44301.0,,-73.8576376171819,40.739421926692,"(40.73942192669203, -73.85763761718188)",360810443012001.0,44301
2103099-2-DCA,Business,12/31/2024,Active,12/14/2021,Tobacco Retail Dealer,SENECA FINEST DELI & GROCERY INC,,802,SENECA AVE,,RIDGEWOOD,NY,11385,3479160989,Queens,4.0,405.0,34.0,4082736.0,4034610024.0,,,,-73.905339434416,40.7014094202349,"(40.70140942023485, -73.90533943441598)",360810551002001.0,55100
2065395-1-DCA,Business,12/31/2023,Active,01/26/2018,Tobacco Retail Dealer,DEAN ORGANIC MARKET INC,,486,DEAN ST,,BROOKLYN,NY,11217,718-238-1000,Brooklyn,3.0,308.0,35.0,3027812.0,3011360008.0,BK64,161.0,,-73.9737667746783,40.6813975602921,"(40.681397560292076, -73.97376677467827)",360470161003001.0,16100
1275067-DCA,Business,12/31/2023,Active,12/31/2007,Tobacco Retail Dealer,"DON JUAN DELI & GROCERY, INC.",,110,FORSYTH ST,,NEW YORK,NY,10002,212-925-7370,Manhattan,1.0,103.0,1.0,1005583.0,1004190040.0,MN27,18.0,,-73.9925469493258,40.7189706693982,"(40.718970669398196, -73.9925469493258)",360610018007002.0,1800
1329093-DCA,Business,12/31/2023,Active,08/12/2009,Tobacco Retail Dealer,VANESSA FOODS CORP.,,5218,108TH ST,,CORONA,NY,11368,718-592-5993,Queens,4.0,404.0,21.0,4442983.0,4019430060.0,QN25,439.0,,-73.8548689277439,40.7431485927324,"(40.743148592732396, -73.85486892774392)",360810439001004.0,43900
2103522-1-DCA,Business,12/31/2023,Active,01/19/2022,Tobacco Retail Dealer,A.S. CANDY & GROCERY INC.,,9201A,165TH ST,,JAMAICA,NY,11433,7188802145,Queens,4.0,412.0,27.0,4216215.0,4101550001.0,,,,-73.7947188216525,40.7052506951928,"(40.705250695192845, -73.79471882165248)",360810444001007.0,44400
2034446-1-DCA,Business,12/31/2023,Active,03/15/2016,Tobacco Retail Dealer,BRANDARE INC,FILL YOUR BELLY DELI,282,MANOR RD,,STATEN ISLAND,NY,10314,7189813223,Staten Island,5.0,501.0,50.0,5010136.0,5003640079.0,SI07,151.0,,-74.1238760765201,40.6212944403095,"(40.62129444030949, -74.12387607652009)",360850151002007.0,15100
1245551-DCA,Business,12/31/2023,Active,12/22/2006,Tobacco Retail Dealer,"FERNANDEZ, MARILYN",J & F MINI MARKET,2980,FULTON ST,,BROOKLYN,NY,11208,718-277-6188,Brooklyn,3.0,305.0,37.0,3088003.0,3039540025.0,BK82,1170.0,,-73.8848554732353,40.6798717389719,"(40.67987173897193, -73.88485547323533)",360471170001000.0,117000
2009535-2027-DCA,Business,12/31/2023,Active,06/12/2014,Tobacco Retail Dealer,J.A.M.W. DELI & GROCERY INC,HILL TOP DELI,1253,CASTLE HILL AVE,,BRONX,NY,10462,7182391100,Bronx,2.0,209.0,18.0,2026570.0,2038130042.0,BX59,92.0,,-73.8513443701576,40.8331686841908,"(40.83316868419078, -73.85134437015763)",360050092003001.0,9200
2096682-1-DCA,Business,12/31/2023,Active,10/16/2020,Tobacco Retail Dealer,EL RINCON DEL TABACO INC,,4441,BROADWAY,,NEW YORK,NY,10040,6467259400,Manhattan,1.0,112.0,10.0,1064465.0,1021800505.0,,,,-73.9325520862348,40.8568876754647,"(40.85688767546475, -73.93255208623478)",360610279005001.0,27900
2107732-1-DCA,Business,12/31/2023,Active,07/26/2022,Tobacco Retail Dealer,2059 FULTON DELI CORPORATION,,2059,FULTON ST,,BROOKLYN,NY,11233,9174433117,Brooklyn,3.0,316.0,37.0,3042005.0,3015420001.0,,,,-73.9105061929483,40.6782723868978,"(40.678272386897795, -73.9105061929483)",360470369003002.0,36900
2107679-1-DCA,Business,12/31/2023,Active,07/22/2022,Tobacco Retail Dealer,JAY KUMAR ENTERPRISE INC.,7 ELEVEN STORE #34248B,1440,FOREST AVE,,STATEN ISLAND,NY,10302,7184907007,Staten Island,5.0,501.0,49.0,5106785.0,5003930011.0,,,,-74.1364978283778,40.6246370302548,"(40.6246370302548, -74.13649782837778)",360850201002000.0,20100
2107900-1-DCA,Business,12/31/2023,Active,08/03/2022,Tobacco Retail Dealer,YS DELI GROCERY CORP,,211,CYPRESS AVE,,RIDGEWOOD,NY,11385,,Queens,4.0,405.0,34.0,4081572.0,4034170081.0,,,,-73.9196961698638,40.7081120711546,"(40.70811207115455, -73.9196961698638)",360810539012004.0,53901
2115104-2-DCA,Business,12/31/2024,Active,07/17/2023,Tobacco Retail Dealer,GORKHA MINI MART INC,,8542,GRAND AVE,,ELMHURST,NY,11373,5164743230,Queens,4.0,404.0,30.0,4065266.0,4028750029.0,,,,-73.8809992462647,40.735594799587,"(40.73559479958696, -73.88099924626472)",360810479003000.0,47900
2115103-2-DCA,Business,12/31/2024,Active,07/17/2023,Tobacco Retail Dealer,SAKMAN DELI ON 4TH CORP.,,6821,4TH AVE,,BROOKLYN,NY,11220,,Brooklyn,3.0,310.0,47.0,3145251.0,3058640002.0,,,,-74.023307452551,40.6351102147284,"(40.63511021472844, -74.02330745255102)",360470130001000.0,13000
2107756-1-DCA,Business,12/31/2023,Active,07/26/2022,Tobacco Retail Dealer,1080 FAMILY MINIMARKET CORP,,1080,NOSTRAND AVE,,BROOKLYN,NY,11225,6468071459,Brooklyn,3.0,309.0,40.0,3035369.0,3013290048.0,,,,-73.9507497417674,40.6616852605976,"(40.66168526059758, -73.95074974176741)",360470800001000.0,80000
2107728-1-DCA,Business,12/31/2023,Active,07/26/2022,Tobacco Retail Dealer,STAR SERVICE STATION INC,,22820,MERRICK BLVD,,LAURELTON,NY,11413,718-276-7064,Queens,4.0,413.0,31.0,4282539.0,4131550035.0,,,,-73.7419475735676,40.6766015041405,"(40.67660150414049, -73.74194757356761)",360810632002006.0,63200
2107874-1-DCA,Business,12/31/2023,Active,08/02/2022,Tobacco Retail Dealer,DAVIEL DELI GROCERY CORP,,740,GERARD AVE,,BRONX,NY,10451,7184012939,Bronx,2.0,204.0,8.0,2002897.0,2024730043.0,,,,-73.926561467792,40.8247187681677,"(40.824718768167735, -73.92656146779206)",360050063014001.0,6301
1387138-DCA,Business,12/31/2024,Active,04/08/2011,Tobacco Retail Dealer,BOLLA OPERATING CORP.,KINGS 3003 SERVICE STATION MOBILE,3003,CONEY ISLAND AVE,,BROOKLYN,NY,11235,516-240865,Brooklyn,3.0,313.0,48.0,3247996.0,3088110014.0,BK19,61003.0,,-73.960016884307,40.5830450968173,"(40.58304509681729, -73.960016884307)",360470366001006.0,36600
2010398-1-DCA,Business,12/31/2023,Active,07/07/2014,Tobacco Retail Dealer,Balram LLC,,S/W/C,CHURCH STREET,PARK PLACE,NEW YORK,NY,10007,347-754-9607,Manhattan,1.0,101.0,1.0,,,,,,-74.0092559963061,40.7132559470791,"(40.71325594707911, -74.00925599630611)",360610021002000.0,2100
2107873-1-DCA,Business,12/31/2023,Active,08/02/2022,Tobacco Retail Dealer,CAMPOS DELI GROCERY II CORP,,7020,20TH AVE,,BROOKLYN,NY,11204,7182341005,Brooklyn,3.0,311.0,47.0,3157413.0,3061730046.0,,,,-73.988992959952,40.6135242720661,"(40.613524272066094, -73.98899295995196)",360470258003002.0,25800
2107699-1-DCA,Business,12/31/2023,Active,07/25/2022,Tobacco Retail Dealer,FIESTA FOOD MARKET INC.,,8065,LEFFERTS BLVD,,KEW GARDENS,NY,11415,3475313741,Queens,4.0,409.0,29.0,4445428.0,4033550101.0,,,,-73.8292132974924,40.7096410343234,"(40.709641034323404, -73.82921329749237)",360810138001001.0,13800
2096860-1-DCA,Business,12/31/2023,Active,11/05/2020,Tobacco Retail Dealer,JOY 116 FOOD CORP.,JOY FRUIT,11608,METROPOLITAN AVE,,RICHMOND HILL,NY,11418,7184677902,Queens,4.0,409.0,29.0,4079250.0,4033210001.0,,,,-73.8359024135113,40.7074549496771,"(40.707454949677086, -73.83590241351132)",360810134002002.0,13400
2107833-1-DCA,Business,12/31/2023,Active,07/29/2022,Tobacco Retail Dealer,VMAA INC,VIRAJ MART,4003,QUEENS BLVD,,SUNNYSIDE,NY,11104,9146025160,Queens,4.0,402.0,26.0,4002473.0,4001890005.0,,,,-73.9241064436723,40.7437996607261,"(40.743799660726054, -73.92410644367234)",360810181013000.0,18101
2107731-1-DCA,Business,12/31/2023,Active,07/26/2022,Tobacco Retail Dealer,HANDY CANDY INC,,350,5TH AVE,,NEW YORK,NY,10118,5162639884,Manhattan,1.0,105.0,4.0,1015862.0,1008350041.0,,,,-73.9846903443795,40.7482756314993,"(40.748275631499276, -73.98469034437947)",360610076001001.0,7600
2107760-1-DCA,Business,12/31/2023,Active,07/26/2022,Tobacco Retail Dealer,JOCHY CONVENIENCE STORES INC,,12609,MERRICK BLVD,,JAMAICA,NY,11434,7184134033,Queens,4.0,412.0,27.0,4269910.0,4124860004.0,,,,-73.7661235012078,40.6818984675679,"(40.68189846756793, -73.76612350120776)",360810366002001.0,36600
2107809-1-DCA,Business,12/31/2023,Active,07/28/2022,Tobacco Retail Dealer,AVE T KING GOURMET MINI MARKET CORP,,5819,AVENUE T,,BROOKLYN,NY,11234,9293271445,Brooklyn,3.0,318.0,46.0,3236236.0,3083800002.0,,,,-73.918431896979,40.6153074225449,"(40.61530742254488, -73.91843189697894)",360470688002001.0,68800
2107701-1-DCA,Business,12/31/2023,Active,07/25/2022,Tobacco Retail Dealer,1709 DELI & GRILL CORP.,,1709,CHURCH AVE,,BROOKLYN,NY,11226,7186661536,Brooklyn,3.0,314.0,40.0,3116499.0,3050780039.0,,,,-73.9636457982606,40.6492260067281,"(40.64922600672808, -73.9636457982606)",360470506001001.0,50600
2107841-1-DCA,Business,12/31/2023,Active,08/01/2022,Tobacco Retail Dealer,4TH AV MINI MARKET CORP.,MINI MART CORP,8609,4TH AVE,,BROOKLYN,NY,11209,3472071540,Brooklyn,3.0,310.0,43.0,3153522.0,3060450006.0,,,,-74.0284578930657,40.622507727129,"(40.62250772712897, -74.0284578930657)",360470160004000.0,16000
2070488-1-DCA,Business,12/31/2023,Active,05/03/2018,Tobacco Retail Dealer,MAHI 624 INC.,,624,5TH AVE,,BROOKLYN,NY,11215,718-788-0850,Brooklyn,3.0,307.0,38.0,3009002.0,3006310048.0,BK37,143.0,,-73.991442997884,40.6632654991174,"(40.66326549911736, -73.99144299788405)",360470143001005.0,14300
2074115-1-DCA,Business,12/31/2023,Active,06/21/2018,Tobacco Retail Dealer,NEW HONG YUN GROCERY STORE INC,,6701,8TH AVE,,BROOKLYN,NY,11220,646-533-3212,Brooklyn,3.0,310.0,43.0,3142645.0,3057630010.0,BK30,12801.0,,-74.013805717393,40.6313953051855,"(40.63139530518553, -74.01380571739296)",360470128011002.0,12801
1354759-DCA,Business,12/31/2023,Active,05/19/2010,Tobacco Retail Dealer,2278 DELI & GROCERY INC.,,2278,ADAM CLAYTON POWELL JR BLVD,,NEW YORK,NY,10030,917-507-0597,Manhattan,1.0,110.0,9.0,1058817.0,1019390036.0,MN03,226.0,,-73.9442675029759,40.8145457782468,"(40.81454577824675, -73.94426750297592)",360610226003000.0,22600
2044551-1-DCA,Business,12/31/2023,Active,10/07/2016,Tobacco Retail Dealer,SMOKE SCENE N VAPE CORP,,786,9TH AVE,,NEW YORK,NY,10019,212-265-1426,Manhattan,1.0,104.0,3.0,1025233.0,1010430002.0,MN15,133.0,,-73.9878741165825,40.7649366132917,"(40.76493661329169, -73.98787411658247)",360610133005001.0,13300
2017904-1-DCA,Business,12/31/2023,Active,02/03/2015,Tobacco Retail Dealer,STOP ONE FOOD MARKET INC,,748,10TH AVE,,NEW YORK,NY,10019,212-397-0749,Manhattan,1.0,104.0,3.0,1026704.0,1010600061.0,MN15,133.0,,-73.9913901901679,40.7652114038708,"(40.76521140387082, -73.99139019016792)",360610133003001.0,13300
2044719-1-DCA,Business,12/31/2023,Active,10/14/2016,Tobacco Retail Dealer,R&D DELI AND GRILL INC.,,1696,RICHMOND RD,,STATEN ISLAND,NY,10304,347-570-5582,Staten Island,5.0,502.0,50.0,5050604.0,5035310009.0,SI36,11401.0,,-74.1019467665636,40.5888642341344,"(40.58886423413445, -74.10194676656356)",360850114012003.0,11401
2016647-1-DCA,Business,12/31/2023,Active,12/19/2014,Tobacco Retail Dealer,31ST AVE. DELI CORP.,,5027,31ST AVE,,WOODSIDE,NY,11377,718-274-0906,Queens,4.0,401.0,22.0,4014149.0,4007530001.0,QN70,163.0,,-73.9082127866713,40.757182466039,"(40.75718246603899, -73.90821278667134)",360810163001003.0,16300
1418883-DCA,Business,12/31/2023,Active,02/08/2012,Tobacco Retail Dealer,"COLONIAL DELI, INC.",,125,BAY RIDGE AVE,,BROOKLYN,NY,11220,718-921-6591,Brooklyn,3.0,310.0,43.0,3145100.0,3058610089.0,BK31,30.0,,-74.0308241744699,40.6372274211711,"(40.63722742117115, -74.03082417446987)",360470030002001.0,3000
2066722-1-DCA,Business,12/31/2023,Active,02/23/2018,Tobacco Retail Dealer,SKY CONVENIENCE INC,,9410,ROOSEVELT AVE,,JACKSON HEIGHTS,NY,11372,212-920-0391,Queens,4.0,404.0,21.0,4307493.0,4015890092.0,QN29,465.0,,-73.8720827023533,40.7488725927578,"(40.748872592757806, -73.87208270235332)",360810465002000.0,46500
2066339-1-DCA,Business,12/31/2023,Active,02/20/2018,Tobacco Retail Dealer,"PATEL, AMITA SHYAM",,N/E/C,2 AVENUE,EAST   62 STREET,NEW YORK,NY,10065,347-393-4828,Manhattan,1.0,108.0,5.0,,,,,,-73.9629739154621,40.7624884809606,"(40.762488480960634, -73.96297391546207)",360610110005001.0,11000
2010267-1-DCA,Business,12/31/2023,Active,07/02/2014,Tobacco Retail Dealer,IN & OUT TOBACCO DELI CORP,,1020,6TH AVE,,NEW YORK,NY,10018,917-702-1058,Manhattan,1.0,105.0,4.0,1015987.0,1008400001.0,MN17,84.0,,-73.98586602387,40.7524038821296,"(40.752403882129606, -73.98586602387003)",360610084002001.0,8400
2115225-2-DCA,Business,12/31/2024,Active,07/20/2023,Tobacco Retail Dealer,SOUTH BEACH DELI CORP.,,125,OLYMPIA BLVD,,STATEN ISLAND,NY,10305,3477912944,Staten Island,5.0,502.0,50.0,5047892.0,5032560001.0,,,,-74.0727149053371,40.5923613690734,"(40.592361369073416, -74.0727149053371)",360850070022006.0,7002
1145991-DCA,Business,12/31/2023,Active,07/22/2003,Tobacco Retail Dealer,PROSPECT PARK FOOD CORP.,,155,PROSPECT PARK SW,,BROOKLYN,NY,11218,718-854-6983,Brooklyn,3.0,307.0,39.0,3122228.0,3052680094.0,BK40,50202.0,,-73.9733699123345,40.6549707541253,"(40.65497075412529, -73.9733699123345)",360470502021000.0,50202
2044927-1-DCA,Business,12/31/2023,Active,10/21/2016,Tobacco Retail Dealer,DANISH GOURMET INC,,721,2ND AVE,,NEW YORK,NY,10016,212-534-0808,Manhattan,1.0,106.0,4.0,1020359.0,1009190034.0,MN20,78.0,,-73.9737478693799,40.7477384312974,"(40.74773843129742, -73.97374786937992)",360610078001000.0,7800
1194753-DCA,Business,12/31/2023,Active,04/26/2005,Tobacco Retail Dealer,THE STOP & SHOP SUPERMARKET COMPANY LLC,STOP & SHOP #512,2795,RICHMOND AVE,,STATEN ISLAND,NY,10314,718-835-7900,Staten Island,5.0,502.0,51.0,5108454.0,5024400002.0,SI24,27702.0,,-74.1695947328936,40.5785571511856,"(40.578557151185564, -74.16959473289356)",360850228021022.0,22802
1107517-DCA,Business,12/31/2023,Active,04/25/2002,Tobacco Retail Dealer,GREENWICH VILLAGE FARM INC.,,33A,GREENWICH AVE,,NEW YORK,NY,10014,646-336-0431,Manhattan,1.0,102.0,3.0,1010852.0,1006110065.0,MN23,71.0,,-74.0002309344634,40.7350853758031,"(40.7350853758031, -74.00023093446343)",360610071004003.0,7100
1357659-DCA,Business,12/31/2023,Active,06/07/2010,Tobacco Retail Dealer,SG CONVENIENCE CORP.,,730,KINGS HWY,,BROOKLYN,NY,11223,718-627-6311,Brooklyn,3.0,315.0,44.0,3177526.0,3066640062.0,BK25,418.0,,-73.9652682200076,40.6062431006252,"(40.60624310062519, -73.96526822000759)",360470418002000.0,41800
2115096-1-DCA,Business,12/31/2023,Active,07/14/2023,Tobacco Retail Dealer,N & L GROCERY STORE INC,,1551,SHERIDAN AVE,,BRONX,NY,10457,3474312825,Bronx,2.0,204.0,16.0,2007854.0,2028210061.0,,,,-73.9110810245315,40.8420187774714,"(40.84201877747143, -73.91108102453146)",360050225006001.0,22500
2038245-1-DCA,Business,12/31/2023,Active,05/26/2016,Tobacco Retail Dealer,ANNADALE ROAD CORP,M & M BAGELS,849,ANNADALE RD,,STATEN ISLAND,NY,10312,718-966-6826,Staten Island,5.0,503.0,51.0,5080053.0,5062250003.0,,,,-74.1773574177276,40.5410869655237,"(40.54108696552374, -74.17735741772759)",360850170052003.0,17005
2046041-1-DCA,Business,12/31/2023,Active,11/30/2016,Tobacco Retail Dealer,PARK ONE ENTERPRISES INC.,,4602,5TH AVE,,BROOKLYN,NY,11220,718-492-4020,Brooklyn,3.0,307.0,38.0,3011854.0,3007560038.0,BK32,80.0,,-74.0080936885206,40.6472607131765,"(40.64726071317648, -74.00809368852062)",360470080002000.0,8000
1323665-DCA,Business,12/31/2023,Active,06/24/2009,Tobacco Retail Dealer,PMP CONVENIENCE CORP.,,11820,LIBERTY AVE,,S RICHMOND HL,NY,11419,718-738-2824,Queens,4.0,410.0,28.0,4204189.0,4095720009.0,QN55,106.0,,-73.824802627933,40.6860568097623,"(40.68605680976229, -73.82480262793301)",360810106002000.0,10600
2115165-2-DCA,Business,12/31/2024,Active,07/18/2023,Tobacco Retail Dealer,AMG RETAIL I LLC,,1,E 233RD ST,,BRONX,NY,10470,9146995000,Bronx,2.0,212.0,11.0,2018714.0,2033630023.0,,,,-73.8769150566095,40.8955007490048,"(40.89550074900477, -73.8769150566095)",360050449012005.0,44901
1326859-DCA,Business,12/31/2023,Active,07/23/2009,Tobacco Retail Dealer,LORD OF KINGS  INC,,9612,SEAVIEW AVE,,BROOKLYN,NY,11236,718-251-5888,Brooklyn,3.0,318.0,46.0,3235258.0,3083280030.0,BK50,1028.0,,-73.890318341142,40.6333886882183,"(40.633388688218304, -73.89031834114205)",360471028011000.0,102801
1373257-DCA,Business,12/31/2023,Active,10/01/2010,Tobacco Retail Dealer,"HUDSON GROUP (HG) RETAIL, LLC",HUDSON NEWS,,PENN STATION,,NEW YORK,NY,10001,2125631030,Manhattan,1.0,105.0,,1083026.0,1007810002.0,MN17,101.0,,-73.9921212068662,40.749994591761,"(40.749994591760995, -73.99212120686624)",360610101001002.0,10100
1301175-DCA,Business,12/31/2023,Active,10/06/2008,Tobacco Retail Dealer,JASWICK MART INC.,,456,bushwick ave,,BROOKLYN,NY,11206,718-443-2230,Brooklyn,3.0,304.0,34.0,3000000.0,3031380032.0,BK78,389.0,,-73.9373975189748,40.7017908854369,"(40.70179088543693, -73.93739751897476)",360470389001000.0,38900
2093388-1-DCA,Business,12/31/2023,Active,01/07/2020,Tobacco Retail Dealer,"PATEL, SURYA",,S/W/C,WALL STREET,WILLIAM STREET,NEW YORK,NY,10005,2019207063,Manhattan,1.0,101.0,1.0,,,,,,-74.0095039106213,40.706380295951,"(40.70638029595102, -74.00950391062128)",360610007004003.0,700
1374873-DCA,Business,12/31/2023,Active,10/19/2010,Tobacco Retail Dealer,HENG YUN GROCERY INC,,329,GRAND ST,,NEW YORK,NY,10002,212-431-9520,Manhattan,1.0,103.0,1.0,1004008.0,1003090014.0,MN27,16.0,,-73.9903971618384,40.7170985839353,"(40.71709858393529, -73.99039716183842)",360610016004001.0,1600
2066553-1-DCA,Business,12/31/2023,Active,02/22/2018,Tobacco Retail Dealer,68 SUTPHIN DELI AND GRILL INC,,8768,SUTPHIN BLVD,,JAMAICA,NY,11435,718-658-5482,Queens,4.0,412.0,24.0,4207058.0,4096900010.0,QN61,238.0,,-73.8094309615245,40.7051716914037,"(40.7051716914037, -73.80943096152451)",360810238002002.0,23800
1366155-DCA,Business,12/31/2023,Active,08/10/2010,Tobacco Retail Dealer,"HUDSON GROUP (HG) RETAIL, LLC",HUDSON NEWS,,PENN STATION,,NEW YORK,NY,10001,2125631030,Manhattan,1.0,105.0,,1083026.0,1007810002.0,MN17,101.0,,-73.9921212068662,40.749994591761,"(40.749994591760995, -73.99212120686624)",360610101001002.0,10100
1101629-DCA,Business,12/31/2023,Active,12/31/2003,Tobacco Retail Dealer,CENTRAL AUTO INC.,,13311,ROOSEVELT AVE,,FLUSHING,NY,11354,718-353-9000,Queens,4.0,407.0,20.0,4112273.0,4049730001.0,QN22,871.0,,-73.8340517244338,40.758312683272,"(40.758312683271996, -73.83405172443383)",360810871002010.0,87100
2043409-1-DCA,Business,12/31/2023,Active,09/07/2016,Tobacco Retail Dealer,"ALI, AHMED N",MARCY SMOKE SHOP PLUS,613,MARCY AVE,STORE # 3,BROOKLYN,NY,11206,347-435-3761,Brooklyn,3.0,303.0,36.0,3322077.0,3017670007.0,BK75,261.0,,-73.9488832970157,40.6937955619505,"(40.69379556195047, -73.94888329701573)",360470261005000.0,26100
2065465-1-DCA,Business,12/31/2023,Active,01/29/2018,Tobacco Retail Dealer,JUDE NY INC,,2391,FREDERICK DOUGLASS BLVD,,NEW YORK,NY,10027,2123162391,Manhattan,1.0,110.0,9.0,1059398.0,1019550010.0,MN03,215.0,,-73.9496086978118,40.8123222672462,"(40.812322267246245, -73.94960869781177)",360610215001000.0,21500
2044999-1-DCA,Business,12/31/2023,Active,10/25/2016,Tobacco Retail Dealer,Y & R GROCERY AND DELI CORP,,5016,CHURCH AVE,,BROOKLYN,NY,11203,917-345-4971,Brooklyn,3.0,317.0,45.0,3102891.0,3046980113.0,BK96,862.0,,-73.9301178268345,40.6517796389201,"(40.65177963892008, -73.93011782683452)",360470862003002.0,86200
1417515-DCA,Business,12/31/2023,Active,01/23/2012,Tobacco Retail Dealer,THE STOP & SHOP SUPERMARKET COMPANY LLC,STOP & SHOP #2512,1441,RICHMOND AVE,,STATEN ISLAND,NY,10314,718-835-7900,Staten Island,5.0,502.0,50.0,5151774.0,5015440120.0,SI05,29104.0,,-74.1585425613329,40.6132370508611,"(40.61323705086108, -74.1585425613329)",360850291044002.0,29104
1089821-DCA,Business,12/31/2023,Active,08/06/2001,Tobacco Retail Dealer,"LA CABANA, INC.",,3318,30TH AVE,,ASTORIA,NY,11103,718-267-7113,Queens,4.0,401.0,22.0,4009054.0,4006250148.0,QN70,63.0,,-73.9195649533771,40.7660400072322,"(40.76604000723217, -73.91956495337712)",360810063002001.0,6300
